patent,prim,class,subclass
08345843,12,37914206,,
08345844,12,37914206,,
08345845,12,37916704,,
08345846,12,37916707,,
08345847,11,37920101,,
08345848,11,37920201,,
08345849,12,37920201,,
08345850,12,37920701,,
08345851,11,37920713,,
08345852,12,37921001,,
08345853,11,37921002,,
08345854,11,37926504,,
08345855,12,37926505,,
08345856,13,3792651,,
08345857,12,37926606,,
08345858,11,37935502,,
08345859,12,379401,,
08345860,12,37940608,,
08345861,12,"380 28",,
08345862,12,"380 28",,
08345863,12,"380 30",,
08345864,12,"380 30",,
08345865,12,"380 37",,
08345866,12,"380 44",,
08345867,12,"380 44",,
08345868,12,380201,,
08345869,11,380228,,
08345870,12,380236,,
08345871,11,380255,,
08345872,11,380255,,
08345873,12,380255,,
08345874,12,380255,,
08345875,13,380255,,
08345876,13,380255,,
08345877,12,380278,,
08345878,12,380278,,
08345879,12,380279,,
08345881,10,380282,,
08345882,10,380283,,
08345883,11,"381 18",,
08345884,12,"381 18",,
08345885,12,"381 57",,
08345886,12,"381 59",,
08345887,11,"381 63",,
08345888,12,"381 716",,
08345889,12,"381 77",,
08345890,11,"381 943",,
08345891,12,"381 945",,
08345892,11,"381 98",,
08345893,12,381109,,
08345894,12,381113,,
08345895,12,381162,,
08345896,12,381164,,
08345897,12,381176,,
08345898,12,381184,,
08345899,12,381310,,
08345900,12,381313,,
08345901,12,381317,,
08345902,12,381318,,
08345903,12,381322,,
08345904,12,381322,,
08345905,12,381323,,
08345906,11,381328,,
08345907,12,381328,,
08345908,12,381337,,
08345909,12,381338,,
08345910,12,381358,,
08345911,12,381361,,
08345912,12,381381,,
08345913,13,381384,,
08345914,12,381394,,
08345915,12,381396,,
08345916,12,381423,,
08345917,12,382100,,
08345918,10,382103,,
08345919,12,382103,,
08345920,12,382103,,
08345921,12,382103,,
08345922,12,382103,,
08345923,12,382103,,
08345924,12,382103,,
08345925,12,382103,,
08345926,12,382106,,
08345927,12,382106,,
08345928,12,382106,,
08345929,12,382109,,
08345930,12,382110,,
08345931,11,382115,,
08345932,12,382115,,
08345933,12,382115,,
08345934,13,382115,,
08345935,12,382117,,
08345936,12,382117,,
08345937,12,382118,,
08345938,13,382118,,
08345939,12,382124,,
08345940,12,382128,,
08345941,12,382128,,
08345942,13,382128,,
08345943,12,382130,,
08345944,12,382130,,
08345945,12,382131,,
08345946,12,382133,,
08345947,12,382140,,
08345948,12,382141,,
08345949,12,382141,,
08345950,12,382149,,
08345951,12,382151,,
08345952,11,382154,,
08345953,12,382154,,
08345954,12,382154,,
08345955,12,382154,,
08345956,12,382154,,
08345957,12,382154,,
08345958,12,382154,,
08345960,12,382154,,
08345961,13,382154,,
08345962,12,382157,,
08345963,13,382159,,
08345964,12,382162,,
08345965,12,382162,,
08345966,13,382162,,
08345967,12,382163,,
08345968,11,382166,,
08345969,13,382166,,
08345970,12,382167,,
08345971,12,382167,,
08345972,12,382167,,
08345973,12,382168,,
08345974,12,382173,,
08345975,12,382173,,
08345976,12,382173,,
08345977,13,382176,,
08345978,12,382177,,
08345979,11,382181,,
08345980,13,382181,,
08345981,12,382182,,
08345982,12,382190,,
08345983,12,382190,,
08345984,12,382190,,
08345985,12,382190,,
08345986,12,382195,,
08345987,12,382203,,
08345988,11,382218,,
08345989,12,382218,,
08345990,12,382224,,
08345991,11,382232,,
08345992,12,382232,,
08345993,12,382232,,
08345994,12,382232,,
08345995,11,382236,,
08345996,12,382236,,
08345997,13,382238,,
08345998,12,382239,,
08345999,11,382244,,
08346000,12,382248,,
08346001,12,382252,,
08346002,11,382254,,
08346003,12,382254,,
08346004,11,382255,,
08346005,12,382255,,
08346006,12,382260,,
08346007,12,382260,,
08346008,12,382274,,
08346009,12,382274,,
08346010,12,382275,,
08346011,12,382275,,
08346012,13,382275,,
08346013,12,382282,,
08346014,12,382284,,
08346015,12,382284,,
08346016,13,382284,,
08346017,12,382285,,
08346018,11,382289,,
08346019,12,382290,,
08346020,12,382293,,
08346021,12,382299,,
08346022,12,382302,,
08346023,12,382321,,
08346024,12,382321,,
08346025,12,"385  3",,
08346026,12,"385  3",,
08346027,12,"385  3",,
08346028,12,"385  8",,
08346029,12,"385 11",,
08346030,12,"385 11",,
08346031,12,"385 12",,
08346032,12,"385 13",,
08346033,13,"385 14",,
08346034,12,"385 18",,
08346035,12,"385 27",,
08346036,12,"385 33",,
08346037,12,"385 35",,
08346038,12,"385 43",,
08346039,12,"385 50",,
08346040,12,385103,,
08346041,13,385122,,
08346042,12,385134,,
08346043,12,385135,,
08346044,12,385135,,
08346045,12,385135,,
08346046,13,385135,,
08346047,12,385138,,
08346048,12,385146,,
08346049,12,"386 95",,
08346050,11,386200,,
08346051,12,386200,,
08346052,12,386201,,
08346053,11,386210,,
08346054,12,386220,,
08346055,12,386239,,
08346056,12,386241,,
08346057,13,386241,,
08346058,12,386245,,
08346059,11,386248,,
08346060,12,386248,,
08346061,11,386252,,
08346062,11,386254,,
08346063,12,386291,,
08346064,11,386326,,
08346065,11,386326,,
08346066,12,386343,,
08346067,12,386343,,
08346068,12,392418,,
08346069,12,392491,,
08346070,13,"396 12",,
08346071,12,"396 50",,
08346072,13,"396 56",,
08346073,12,"396 77",,
08346074,13,396133,,
08346075,13,396310,,
08346076,12,396429,,
08346077,12,"398  1",,
08346078,12,"398 45",,
08346079,12,"398 49",,
08346080,12,"398 59",,
08346081,12,"398 72",,
08346082,12,"398 72",,
08346083,12,"398 72",,
08346084,11,"398 79",,
08346085,12,"398 79",,
08346086,12,"398 79",,
08346087,11,"398 83",,
08346088,12,"398 83",,
08346089,12,"398 83",,
08346090,12,398114,,
08346091,12,398115,,
08346092,13,398115,,
08346093,12,398128,,
08346094,12,398136,,
08346095,12,398168,,
08346096,12,398173,,
08346097,12,398195,,
08346098,12,398202,,
08346099,12,398209,,
08346100,12,398209,,
08346101,13,398210,,
08346103,11,"399 12",,
08346104,12,"399 12",,
08346105,13,"399 12",,
08346106,12,"399 33",,
08346107,12,"399 37",,
08346108,12,"399 48",,
08346109,12,"399 55",,
08346110,12,"399 55",,
08346111,12,"399 66",,
08346112,12,"399 69",,
08346113,12,"399 71",,
08346114,12,"399 88",,
08346115,12,"399 88",,
08346116,12,"399 92",,
08346117,12,"399 98",,
08346118,12,399100,,
08346119,12,399101,,
08346120,12,399107,,
08346121,12,399110,,
08346122,12,399110,,
08346123,12,399110,,
08346124,13,399110,,
08346125,12,399111,,
08346126,12,399111,,
08346127,13,399111,,
08346129,12,399122,,
08346130,12,399149,,
08346131,12,399167,,
08346132,12,399176,,
08346133,13,399228,,
08346134,13,399254,,
08346135,12,399260,,
08346136,12,399266,,
08346137,12,399273,,
08346138,12,399299,,
08346139,12,399302,,
08346140,12,399302,,
08346141,12,399304,,
08346142,12,399323,,
08346143,12,399325,,
08346144,12,399327,,
08346145,12,399329,,
08346146,12,399329,,
08346147,12,399329,,
08346148,13,399329,,
08346149,12,399333,,
08346150,12,399342,,
08346151,12,399358,,
08346152,12,399367,,
08346153,12,399401,,
08346154,12,399406,,
08346155,12,399407,,
08346156,12,399408,,
08346157,12,"455  301",,
08346158,13,"455  7",,
08346159,12,"455 111",,
08346160,12,"455 111",,
08346161,12,"455 121",,
08346162,12,"455 131",,
08346163,12,"455 20",,
08346164,13,"455 40",,
08346165,13,"455 40",,
08346166,13,"455 411",,
08346167,13,"455 411",,
08346168,12,"455 412",,
08346169,13,"455 412",,
08346170,13,"455 412",,
08346171,12,"455 631",,
08346172,12,"455 631",,
08346173,12,"455 631",,
08346174,12,"455 661",,
08346175,12,"455 6711",,
08346176,12,"455 6711",,
08346177,12,"455 6713",,
08346178,12,"455 69",,
08346179,12,"455 73",,
08346180,13,"455 73",,
08346181,13,"455 78",,
08346182,12,"455 84",,
08346183,12,"455 903",,
08346184,12,"455 903",,
08346185,13,"455 91",,
08346186,12,"455 99",,
08346187,12,455108,,
08346188,12,455113,,
08346189,13,4551141,,
08346190,12,4551143,,
08346191,12,4551151,,
08346192,13,4551271,,
08346193,13,455129,,
08346194,13,4551821,,
08346195,12,4551851,,
08346196,13,455260,,
08346197,12,4552771,,
08346198,11,455280,,
08346199,13,455301,,
08346200,12,455313,,
08346201,12,455318,,
08346202,12,455334,,
08346203,12,4553431,,
08346205,13,4553432,,
08346206,11,455401,,
08346207,13,455402,,
08346208,11,455405,,
08346209,11,455405,,
08346210,12,455406,,
08346211,12,455406,,
08346212,13,455406,,
08346213,12,455410,,
08346214,11,455411,,
08346215,11,455411,,
08346216,12,455411,,
08346217,13,455411,,
08346218,12,4554121,,
08346219,10,4554122,,
08346220,11,4554122,,
08346221,12,4554122,,
08346222,12,455413,,
08346223,11,4554141,,
08346224,12,4554141,,
08346225,12,4554141,,
08346226,12,4554141,,
08346227,13,4554141,,
08346228,13,4554141,,
08346229,12,4554142,,
08346230,11,4554143,,
08346231,11,455416,,
08346232,12,455417,,
08346233,12,455418,,
08346234,12,455418,,
08346235,12,455418,,
08346236,12,455418,,
08346237,13,455418,,
08346238,11,4554221,,
08346239,11,4554221,,
08346240,12,4554221,,
08346241,13,4554221,,
08346242,13,4554221,,
08346244,12,455423,,
08346245,12,455424,,
08346246,11,455425,,
08346247,13,455425,,
08346248,13,455431,,
08346249,11,4554321,,
08346250,12,455434,,
08346251,12,455434,,
08346252,13,455434,,
08346253,12,4554351,,
08346254,12,4554351,,
08346255,12,4554352,,
08346256,11,4554353,,
08346257,12,4554353,,
08346258,12,455436,,
08346259,12,455436,,
08346260,12,455436,,
08346261,12,455436,,
08346262,13,455436,,
08346263,12,455439,,
08346264,13,455440,,
08346265,11,455441,,
08346266,11,455441,,
08346267,12,455444,,
08346268,11,455445,,
08346269,12,455445,,
08346270,12,455445,,
08346271,11,455450,,
08346272,13,455450,,
08346273,13,4554521,,
08346274,12,4554522,,
08346275,11,455453,,
08346276,12,455453,,
08346277,12,4554561,,
08346278,12,4554561,,
08346279,12,4554561,,
08346280,12,4554561,,
08346281,12,4554561,,
08346282,13,4554561,,
08346283,12,4554562,,
08346284,12,4554563,,
08346285,13,4554563,,
08346286,12,455458,,
08346287,13,455458,,
08346288,13,455501,,
08346289,12,455509,,
08346290,12,455522,,
08346291,12,455522,,
08346292,13,455522,,
08346293,11,4555501,,
08346294,11,4555501,,
08346295,11,4555501,,
08346296,12,4555501,,
08346297,12,4555501,,
08346298,12,4555501,,
08346299,13,4555521,,
08346300,13,4555531,,
08346301,12,455556,,
08346302,13,4555561,,
08346303,13,4555561,,
08346304,13,4555561,,
08346305,12,455558,,
08346306,13,455558,,
08346307,11,455566,,
08346308,12,455566,,
08346309,12,455566,,
08346310,12,4555692,,
08346311,12,455570,,
08346312,13,455572,,
08346313,11,455574,,
08346314,11,455574,,
08346315,11,455574,,
08346316,12,4555751,,
08346317,12,4555751,,
08346318,13,4555751,,
08346319,13,4555751,,
08346320,12,4555753,,
08346321,12,4555754,,
08346322,12,4555754,,
08346323,13,4555754,,
08346324,10,4555756,,
08346325,13,505210,,
08346326,12,505230,,
08346327,11,600310,,
08346328,12,600310,,
08346329,12,600316,,
08346330,12,600322,,
08346331,12,600323,,
08346332,12,600323,,
08346333,12,600336,,
08346334,11,600344,,
08346335,12,600345,,
08346336,12,600345,,
08346337,12,600345,,
08346338,13,600347,,
08346339,13,600374,,
08346340,12,600410,,
08346341,12,600411,,
08346342,13,600420,,
08346343,11,600424,,
08346344,11,600424,,
08346345,12,600473,,
08346346,11,600476,,
08346347,11,600476,,
08346348,13,600478,,
08346349,12,600509,,
08346350,13,600515,,
08346351,12,600516,,
08346352,12,600519,,
08346353,12,600547,,
08346354,12,"607  2",,
08346355,13,"607  2",,
08346356,12,"607  3",,
08346357,13,"607  5",,
08346358,11,"607  9",,
08346359,12,"607  9",,
08346360,13,"607  9",,
08346361,10,"607 33",,
08346362,12,"607 37",,
08346363,11,"607 40",,
08346364,12,"607 40",,
08346365,13,"607 45",,
08346366,13,"607 48",,
08346367,13,"607 48",,
08346368,12,"607 57",,
08346369,12,"607 59",,
08346370,12,607101,,
08346371,13,607115,,
08346372,13,607116,,
08346373,12,607122,,
08346374,12,607127,,
08346375,12,607142,,
08346376,12,"700 12",,
08346377,12,"700 22",,
08346378,12,"700 23",,
08346379,12,"700 94",,
08346380,12,"700 94",,
08346381,12,700106,,
08346382,12,700125,,
08346383,12,700159,,
08346384,12,700177,,
08346385,12,700177,,
08346386,13,700214,,
08346387,12,700218,,
08346388,12,700230,,
08346389,11,700245,,
08346390,12,700245,,
08346391,11,700248,,
08346392,12,700259,,
08346393,12,700261,,
08346394,12,700274,,
08346395,12,700275,,
08346396,12,700276,,
08346397,12,700276,,
08346398,12,700278,,
08346399,11,700282,,
08346400,13,700287,,
08346401,12,700291,,
08346402,12,700293,,
08346403,12,700295,,
08346404,12,700298,,
08346405,12,"701  1",,
08346406,13,"701  1",,
08346407,12,"701  2",,
08346408,12,"701  8",,
08346409,11,"701 11",,
08346410,12,"701 13",,
08346411,12,"701 14",,
08346412,11,"701 18",,
08346413,12,"701 19",,
08346414,12,"701 19",,
08346415,12,"701 21",,
08346416,11,"701 22",,
08346417,12,"701 22",,
08346418,12,"701 22",,
08346419,12,"701 22",,
08346420,12,"701 22",,
08346421,12,"701 22",,
08346422,12,"701 22",,
08346423,12,"701 22",,
08346424,12,"701 22",,
08346425,12,"701 27",,
08346426,12,"701 28",,
08346427,12,"701 28",,
08346428,12,"701 304",,
08346429,12,"701 314",,
08346430,12,"701 314",,
08346431,12,"701 36",,
08346432,12,"701 36",,
08346433,13,"701 36",,
08346434,12,"701 41",,
08346435,12,"701 41",,
08346436,13,"701 41",,
08346437,13,"701 42",,
08346438,11,"701 45",,
08346439,12,"701 45",,
08346440,12,"701 45",,
08346441,12,"701 49",,
08346442,12,"701 50",,
08346443,13,"701 50",,
08346444,12,"701 51",,
08346445,12,"701 51",,
08346446,12,"701 53",,
08346447,12,"701 54",,
08346448,13,"701 54",,
08346449,12,"701 55",,
08346450,12,"701 58",,
08346451,12,"701 67",,
08346452,12,"701 70",,
08346453,12,"701 70",,
08346454,13,"701 78",,
08346455,12,"701 80",,
08346456,12,"701 98",,
08346457,13,701102,,
08346458,12,701104,,
08346459,12,701107,,
08346460,12,701111,,
08346461,12,701113,,
08346462,12,701114,,
08346463,12,701117,,
08346464,12,701120,,
08346465,12,701208,,
08346466,12,701216,,
08346467,12,701301,,
08346468,12,701301,,
08346469,12,701400,,
08346470,12,701408,,
08346471,13,701408,,
08346472,12,701409,,
08346473,12,701409,,
08346474,12,701411,,
08346475,12,701412,,
08346476,12,701424,,
08346477,12,701426,,
08346478,12,701454,,
08346479,13,701461,,
08346480,13,701514,,
08346481,12,"702  8",,
08346482,10,"702 19",,
08346483,10,"702 19",,
08346484,12,"702 19",,
08346485,12,"702 19",,
08346486,10,"702 27",,
08346487,13,"702 32",,
08346488,12,"702 41",,
08346489,12,"702 41",,
08346490,12,"702 42",,
08346491,12,"702 45",,
08346492,12,"702 48",,
08346493,12,"702 50",,
08346494,12,"702 57",,
08346495,12,"702 63",,
08346496,12,"702 64",,
08346497,10,702117,,
08346498,12,702119,,
08346499,12,702120,,
08346500,12,702134,,
08346501,12,702138,,
08346502,12,702142,,
08346503,12,702142,,
08346504,11,702150,,
08346505,12,702176,,
08346506,13,702181,,
08346507,13,702182,,
08346508,12,702183,,
08346509,12,702186,,
08346510,12,702188,,
08346511,12,702190,,
08346512,12,"703  1",,
08346513,12,"703  1",,
08346514,12,"703  1",,
08346515,10,"703  2",,
08346516,12,"703  2",,
08346517,12,"703  2",,
08346518,12,"703  6",,
08346519,12,"703  6",,
08346520,12,"703  6",,
08346521,12,"703  9",,
08346522,13,"703  9",,
08346523,12,"703 10",,
08346524,13,"703 11",,
08346525,12,"703 12",,
08346526,11,"703 13",,
08346527,12,"703 14",,
08346528,12,"703 14",,
08346529,12,"703 15",,
08346530,12,"703 16",,
08346531,12,"703 23",,
08346532,12,"704  1",,
08346533,12,"704  1",,
08346534,12,"704  1",,
08346535,11,"704  2",,
08346536,12,"704  2",,
08346537,11,"704  3",,
08346538,12,"704  4",,
08346539,12,"704  9",,
08346540,12,"704 10",,
08346541,12,"704 10",,
08346542,13,704212,,
08346543,13,704214,,
08346544,11,704219,,
08346545,12,704226,,
08346546,11,704228,,
08346547,12,704230,,
08346548,12,704231,,
08346549,12,704231,,
08346550,13,704238,,
08346551,12,704244,,
08346552,12,704247,,
08346553,12,704249,,
08346554,12,704252,,
08346555,11,704257,,
08346556,12,704257,,
08346557,12,704260,,
08346558,11,704270,,
08346559,12,704270,,
08346560,12,704270,,
08346561,12,704270,,
08346562,12,704275,,
08346563,13,704275,,
08346564,11,704500,,
08346565,12,704500,,
08346566,12,704500,,
08346567,13,704500,,
08346568,12,"705  11",,
08346569,12,"705  11",,
08346570,10,"705  2",,
08346571,10,"705  2",,
08346572,12,"705  2",,
08346573,12,"705  2",,
08346574,12,"705  3",,
08346575,13,"705  3",,
08346576,12,"705  4",,
08346577,12,"705  4",,
08346578,13,"705  4",,
08346579,13,"705  4",,
08346580,10,"705  5",,
08346581,12,"705  7",,
08346582,10,"705  711",,
08346583,11,"705  711",,
08346584,12,"705  711",,
08346585,12,"705  711",,
08346586,12,"705  711",,
08346587,10,"705  712",,
08346588,11,"705  714",,
08346589,12,"705  718",,
08346590,12,"705  718",,
08346591,12,"705  726",,
08346592,12,"705  728",,
08346593,10,"705  729",,
08346594,12,"705  732",,
08346595,12,"705  735",,
08346596,13,"705  736",,
08346597,12,"705  741",,
08346598,12,"705 13",,
08346599,12,"705 14",,
08346600,10,"705 141",,
08346601,12,"705 141",,
08346602,09,"705 1416",,
08346603,12,"705 1427",,
08346604,13,"705 144",,
08346605,11,"705 1449",,
08346606,12,"705 1465",,
08346607,13,"705 1471",,
08346608,12,"705 1473",,
08346609,12,"705 1473",,
08346610,11,"705 16",,
08346611,12,"705 16",,
08346612,11,"705 261",,
08346613,11,"705 261",,
08346614,12,"705 261",,
08346615,12,"705 261",,
08346616,12,"705 261",,
08346617,12,"705 261",,
08346618,12,"705 261",,
08346619,12,"705 261",,
08346620,12,"705 261",,
08346621,11,"705 265",,
08346622,12,"705 2661",,
08346623,12,"705 2661",,
08346624,12,"705 267",,
08346625,12,"705 267",,
08346626,10,"705 268",,
08346627,13,"705 268",,
08346628,12,"705 271",,
08346629,13,"705 271",,
08346630,11,"705 28",,
08346631,11,"705 28",,
08346632,12,"705 28",,
08346633,12,"705 28",,
08346634,12,"705 28",,
08346635,12,"705 30",,
08346636,11,"705 34",,
08346637,10,"705 35",,
08346638,11,"705 35",,
08346639,11,"705 35",,
08346640,12,"705 35",,
08346641,12,"705 35",,
08346642,13,"705 35",,
08346643,13,"705 35",,
08346644,12,"705 36R",,
08346645,12,"705 36R",,
08346646,12,"705 36",,
08346647,12,"705 36R",,
08346648,12,"705 36R",,
08346649,13,"705 36R",,
08346650,13,"705 36R",,
08346651,12,"705 37",,
08346652,12,"705 37",,
08346653,12,"705 37",,
08346654,12,"705 37",,
08346655,13,"705 37",,
08346656,13,"705 37",,
08346657,11,"705 38",,
08346658,12,"705 38",,
08346659,10,"705 39",,
08346660,12,"705 39",,
08346661,12,"705 39",,
08346662,12,"705 40",,
08346663,09,"705 41",,
08346664,12,"705 42",,
08346665,12,"705 44",,
08346666,13,"705 44",,
08346667,12,"705 50",,
08346668,12,"705 67",,
08346669,12,"705 75",,
08346670,12,"705 75",,
08346671,12,"705 75",,
08346672,13,"705 75",,
08346673,10,705307,,
08346674,11,705330,,
08346675,12,705333,,
08346676,09,705335,,
08346677,10,705346,,
08346678,12,705346,,
08346679,12,705412,,
08346680,12,"706 11",,
08346681,12,"706 11",,
08346682,12,"706 11",,
08346683,12,"706 11",,
08346684,12,"706 12",,
08346685,12,"706 12",,
08346686,12,"706 12",,
08346687,12,"706 12",,
08346688,12,"706 12",,
08346689,12,"706 12",,
08346690,12,"706 14",,
08346691,11,"706 15",,
08346692,12,"706 20",,
08346693,12,"706 21",,
08346694,11,"706 45",,
08346695,12,"706 45",,
08346696,12,"706 45",,
08346697,12,"706 45",,
08346698,12,"706 45",,
08346699,13,"706 45",,
08346700,12,"706 46",,
08346701,12,"706 46",,
08346702,12,"706 46",,
08346703,12,"706 46",,
08346704,12,"706 47",,
08346706,12,"706 47",,
08346707,13,"706 48",,
08346708,12,"706 52",,
08346709,12,"706 52",,
08346710,12,"706 52",,
08346711,12,"706 62",,
08346712,12,"706 62",,
08346713,12,"706 62",,
08346714,12,707600,,
08346715,13,707600,,
08346716,12,707608,,
08346717,12,707609,,
08346718,09,707610,,
08346719,11,707610,,
08346720,12,707610,,
08346721,12,707610,,
08346722,12,707610,,
08346723,12,707610,,
08346724,12,707631,,
08346725,11,707638,,
08346726,11,707640,,
08346727,12,707640,,
08346728,13,707649,,
08346729,11,707661,,
08346730,12,707664,,
08346731,11,707673,,
08346732,11,707674,,
08346733,11,707674,,
08346734,12,707674,,
08346735,12,707675,,
08346736,12,707692,,
08346737,11,707693,,
08346738,12,707693,,
08346739,10,707694,,
08346740,11,707694,,
08346741,12,707694,,
08346742,13,707698,,
08346743,12,707702,,
08346744,12,707705,,
08346745,12,707705,,
08346746,12,707705,,
08346747,13,707705,,
08346748,11,707706,,
08346749,12,707706,,
08346750,13,707706,,
08346751,10,707708,,
08346752,12,707708,,
08346753,11,707709,,
08346754,12,707709,,
08346755,12,707710,,
08346756,12,707711,,
08346757,11,707713,,
08346758,12,707713,,
08346759,12,707715,,
08346760,12,707720,,
08346761,10,707721,,
08346762,11,707722,,
08346763,11,707722,,
08346764,12,707723,,
08346765,12,707723,,
08346766,12,707726,,
08346767,12,707728,,
08346768,12,707729,,
08346769,13,707736,,
08346770,10,707737,,
08346771,12,707737,,
08346772,12,707737,,
08346773,12,707737,,
08346774,13,707737,,
08346775,12,707739,,
08346776,12,707740,,
08346777,10,707741,,
08346778,12,707741,,
08346779,13,707745,,
08346780,12,707748,,
08346781,12,707748,,
08346782,12,707748,,
08346783,12,707751,,
08346784,13,707751,,
08346785,12,707756,,
08346786,12,707756,,
08346787,12,707756,,
08346788,13,707756,,
08346789,11,707758,,
08346790,12,707758,,
08346791,12,707759,,
08346792,12,707759,,
08346793,13,707759,,
08346794,12,707763,,
08346795,12,707766,,
08346796,13,707769,,
08346797,10,707770,,
08346798,11,707770,,
08346799,12,707770,,
08346800,12,707772,,
08346801,12,707772,,
08346802,13,707776,,
08346803,12,707779,,
08346804,12,707780,,
08346805,11,707781,,
08346806,13,707781,,
08346807,11,707783,,
08346808,12,707783,,
08346809,13,707791,,
08346810,13,707791,,
08346811,12,707793,,
08346812,12,707793,,
08346813,12,707797,,
08346814,12,707798,,
08346815,13,707802,,
08346816,12,707803,,
08346817,12,707803,,
08346818,12,707804,,
08346819,12,707809,,
08346820,12,707813,,
08346821,12,707813,,
08346822,12,707814,,
08346823,12,707822,,
08346824,12,707822,,
08346825,12,707823,,
08346826,11,707831,,
08346827,12,707899,,
08346828,12,708204,,
08346829,12,708209,,
08346830,12,708211,,
08346831,11,708233,,
08346832,11,708250,,
08346833,11,708300,,
08346834,11,708300,,
08346835,12,708300,,
08346836,12,708403,,
08346837,12,708442,,
08346838,12,708523,,
08346839,11,708620,,
08346840,11,708653,,
08346841,12,708813,,
08346842,10,709200,,
08346843,11,709201,,
08346844,12,709201,,
08346845,12,709201,,
08346846,10,709202,,
08346847,12,709202,,
08346848,10,709203,,
08346849,12,709203,,
08346850,12,709203,,
08346851,12,709203,,
08346852,12,709203,,
08346853,12,709203,,
08346854,12,709203,,
08346855,12,709203,,
08346856,12,709203,,
08346857,12,709203,,
08346858,12,709203,,
08346859,13,709203,,
08346860,13,709203,,
08346861,13,709203,,
08346862,11,709204,,
08346863,11,709204,,
08346864,11,709204,,
08346865,12,709204,,
08346866,12,709204,,
08346867,13,709204,,
08346868,10,709205,,
08346869,12,709205,,
08346870,12,709205,,
08346871,10,709206,,
08346872,11,709206,,
08346873,11,709206,,
08346874,12,709206,,
08346875,12,709206,,
08346876,12,709206,,
08346877,12,709206,,
08346878,12,709206,,
08346879,12,709206,,
08346880,13,709206,,
08346881,13,709206,,
08346882,12,709209,,
08346883,12,709212,,
08346884,10,709213,,
08346885,13,709213,,
08346886,10,709217,,
08346887,11,709217,,
08346888,12,709217,,
08346889,13,709217,,
08346890,13,709217,,
08346891,12,709218,,
08346892,11,709219,,
08346893,12,709219,,
08346894,12,709219,,
08346895,12,709219,,
08346896,12,709220,,
08346897,12,709220,,
08346898,12,709220,,
08346899,12,709220,,
08346900,12,709220,,
08346901,12,709221,,
08346902,10,709222,,
08346903,11,709223,,
08346904,11,709223,,
08346905,12,709223,,
08346906,13,709223,,
08346907,13,709223,,
08346908,13,709223,,
08346909,10,709224,,
08346910,10,709224,,
08346911,11,709224,,
08346912,11,709224,,
08346913,12,709224,,
08346914,12,709224,,
08346915,12,709224,,
08346916,12,709224,,
08346917,12,709224,,
08346918,12,709224,,
08346919,12,709224,,
08346920,12,709224,,
08346921,12,709224,,
08346922,13,709224,,
08346923,12,709225,,
08346924,12,709225,,
08346925,12,709225,,
08346926,13,709225,,
08346927,13,709225,,
08346928,13,709225,,
08346929,10,709226,,
08346930,11,709226,,
08346931,11,709226,,
08346932,12,709226,,
08346933,12,709226,,
08346934,12,709226,,
08346935,12,709226,,
08346936,12,709226,,
08346937,12,709226,,
08346938,10,709227,,
08346939,11,709227,,
08346940,12,709227,,
08346941,12,709227,,
08346942,12,709227,,
08346943,12,709227,,
08346944,11,709228,,
08346945,11,709228,,
08346946,12,709228,,
08346947,12,709228,,
08346948,13,709228,,
08346949,10,709229,,
08346950,11,709229,,
08346951,11,709229,,
08346952,11,709229,,
08346953,12,709229,,
08346954,11,709230,,
08346955,12,709231,,
08346956,13,709231,,
08346957,11,709232,,
08346958,12,709232,,
08346959,11,709233,,
08346960,11,709238,,
08346961,11,709238,,
08346962,13,709238,,
08346963,13,709238,,
08346964,11,709240,,
08346965,12,709241,,
08346966,11,709245,,
08346967,12,709245,,
08346968,12,709245,,
08346969,12,709246,,
08346970,12,709246,,
08346971,11,709248,,
08346972,12,709248,,
08346973,12,709248,,
08346974,11,709250,,
08346975,12,709250,,
08346976,12,709250,,
08346977,12,"710  4",,
08346978,13,"710  5",,
08346979,13,"710  5",,
08346980,12,"710  7",,
08346981,11,"710  8",,
08346982,11,"710  8",,
08346983,12,"710  8",,
08346984,12,"710  8",,
08346985,12,"710  8",,
08346986,13,"710  8",,
08346987,13,"710 10",,
08346988,12,"710 11",,
08346989,12,"710 15",,
08346990,13,"710 15",,
08346991,12,"710 16",,
08346992,13,"710 19",,
08346993,13,"710 22",,
08346994,12,"710 23",,
08346995,12,"710 29",,
08346996,13,"710 33",,
08346997,12,"710 36",,
08346998,13,"710 36",,
08346999,12,"710 52",,
08347000,13,"710 58",,
08347001,12,"710 62",,
08347002,11,"710 65",,
08347003,13,"710 68",,
08347004,13,"710 68",,
08347005,11,"710 74",,
08347006,12,710104,,
08347007,12,710105,,
08347008,13,710106,,
08347009,12,710121,,
08347010,11,710240,,
08347011,13,710244,,
08347012,12,710261,,
08347013,12,710301,,
08347014,12,710305,,
08347015,13,710305,,
08347017,12,710313,,
08347018,12,710313,,
08347019,12,710316,,
08347020,12,"711  5",,
08347021,13,711100,,
08347022,12,711103,,
08347023,12,711103,,
08347024,12,711103,,
08347025,13,711103,,
08347026,12,711105,,
08347027,12,711106,,
08347028,12,711111,,
08347029,11,711112,,
08347030,12,711112,,
08347031,12,711114,,
08347032,12,711114,,
08347033,12,711114,,
08347034,11,711118,,
08347035,12,711118,,
08347036,12,711118,,
08347037,12,711122,,
08347038,12,711130,,
08347039,12,711137,,
08347040,13,711141,,
08347041,12,711143,,
08347042,12,711144,,
08347043,12,711148,,
