"Application ID",Country,Classification,Info
12751075,US,21912116,
12751075,US,21912117,
12751075,US,21912129,
12751075,US,700118,
12751075,US,700108,
12751075,US,700119,
12751075,US,264482,
12751075,US,382141-151,unstructured
12751075,US,"218137 R",
12751075,US,218136,
12555164,US,None,
12988021,US,21912163,
12988021,US,21912164,
12988021,US,219136,
12988021,US,"219137 R",
12988021,US,21912145,
12988021,US,21912146,
12665544,US,21912161,
12665544,US,21912163-12172,unstructured
12665544,US,21912184,
11628911,US,21912168,
11628911,US,21912169,
11628911,US,21912184,
11628911,US,21912186,
11628911,US,21912182,
11624235,US,359237,
11624235,US,359238,
11624235,US,359245,
11624235,US,359246,
11624235,US,359257,
11624235,US,359278,
11624235,US,21912161,
11624235,US,21912168,
11624235,US,21912169,
11624235,US,21912162,
11624235,US,21912167,
11624235,US,21912172,
11624235,US,21912173,
11624235,US,"372 12",
12620197,US,"219 99",
12620197,US,21913001,
12620197,US,21913033,
12620197,US,219136,
12686019,US,219219,
12764154,US,219394,
12764154,US,219400,
12764154,US,126198,
12776628,US,219428,
12776628,US,219429,
12791193,US,2194431,
12791193,US,2194621,
12791193,US,219482,
12791193,US,219486,
12791193,US,21944817,
12791193,US,219494,
12791193,US,219483,
12643001,US,2194431,
12643001,US,219447,
12643001,US,219451,
12643001,US,219454,
12643001,US,219473,
12643001,US,219480,
12643001,US,219482,
12643001,US,219483,
12569000,US,219482,
12569000,US,137341,
12198242,US,219494,
12198242,US,219492,
12198242,US,219497,
12198242,US,219496,
12198242,US,219506,
12198242,US,219412-414,unstructured
12198242,US," 99325-333",unstructured
12198242,US,426246,
12198242,US,426243,
12579128,US,219547,
12579128,US,219548,
12579128,US,219552,
12579128,US,977721,
12579128,US,977723,
12579128,US,977734,
12579128,US,977742,
12579128,US,977784,
12579128,US,977842,
12579128,US,977847,
11869822,US,219620-622,unstructured
11869822,US,219626,
11869822,US,219627,
11869822,US,219663,
11869822,US,219667,
11869822,US,219624,
11869822,US,219665,
11869822,US,219625,
11869822,US,126246,
11869822,US,3405721,
11869822,US,34082537,
11869822,US," 99451",
11869822,US," 99DIG 14",
12306874,US,219620-626,unstructured
12526145,US,None,
12622774,US,219674,
12622774,US,219643,
12622774,US,219629,
12622774,US,219630,
12622774,US,219607,
12622774,US,219608,
12622774,US,219611,
12622774,US,219619,
12622774,US,219622,
12622774,US,219624,
12622774,US,219627,
12622774,US,219676,
12622774,US,219774,
12815261,US,219118,
12815261,US,219618,
12815261,US,219600,
12815261,US,219627,
12815261,US,219634,
12815261,US,219678,
12815261,US,219686,
12815261,US,438680,
12815261,US,438746,
11887175,US,219756,
11887175,US,219757,
11887175,US,219759,
11887175,US,219695,
11887175,US,219696,
11887175,US,219697,
11887175,US,219690,
11887175,US,219745,
11887175,US,219746,
11887175,US,219762,
11887175,US,219711,
11887175,US,219710,
11887175,US,219714,
11887175,US,219678,
12794983,US,"244  31-  33",unstructured
12794983,US," 89  111",
12794983,US,375239,
12794983,US,102200,
12794983,US,102206,
12794983,US,102211,
12794983,US,102213,
12794983,US,"342 13",
12794983,US,"342 61",
12794983,US,"342 62",
12794983,US,"356  3",
12794983,US,"356  401",
12794983,US,"356  501",
12794983,US,"356  51",
12794983,US,"356  514",
12916936,US,"244  31-  33",unstructured
12916936,US,2441581,
12916936,US,244164,
12916936,US,244166,
12916936,US,"342 61",
12916936,US,"342 62",
12916936,US,702127,
12916936,US,702150,
12916936,US,702151,
12916936,US," 73861",
12916936,US," 7386177",
12916936,US," 33300",
12916936,US," 33355 R",
12916936,US," 33356",
12916936,US,"701  1",
12916936,US,"701  3",
12916936,US,"701  4",
12964798,US,"244  322",
12964798,US,"244 53 B",
12964798,US,"244 73 R",
12964798,US,2441294,
12964798,US,2441295,
12964798,US,239265,
12964798,US,102476,
12727124,US,2502034,
12727124,US,"353  3",
12727124,US,126573,
12727124,US,126578,
12727124,US,126600,
12727124,US,126601,
12727124,US,136246,
12727124,US,136248,
12458788,US,2502081,
12458788,US,2502141,
12458788,US,"250214 R",
12458788,US,25033902,
12458788,US,25033905,
12458788,US,257432,
12458788,US,257440,
12458788,US,"438 69",
12458788,US,"348 46",
12765059,US,2502081,
12765059,US,"250214 R",
12765059,US,"250214 A",
12765059,US,"250214 LA",
12765059,US,"250214 LS",
12765059,US,"330 59",
12765059,US,330110,
12765059,US,330308,
12765059,US,348300,
12765059,US,348302,
12765059,US,348303,
12765059,US,348308,
12830703,US,2502081,
12830703,US,250239,
12830703,US,"250214 R",
12830703,US,250221,
12830703,US,358471-475,unstructured
12830703,US,358482,
12830703,US,358483,
12830703,US,358493-498,unstructured
12836325,US,"250214 R",
12836325,US,2502141,
12836325,US,"250214 DC",
12836325,US,"455 634",
12836325,US,4551151,
12836325,US,4551152,
12836325,US,"455 671- 674",unstructured
12836325,US,"455 73",
12836325,US,327148,
12836325,US,327141,
12836325,US,327153,
12836325,US,713401,
13100695,US,250216,
13100695,US,"250237 G",
13100695,US,359565,
13100695,US,359566,
13100695,US,359569-576,unstructured
13100695,US,359652-655,unstructured
12967658,US,250221,
12967658,US,2502221,
12967658,US,250216,
12967658,US,345173,
12967658,US,345175,
12967658,US,345176,
12967658,US,345178,
12967658,US,"178 1801",
12967658,US,"178 1809",
12805109,US,250226,
12805109,US,2502081,
12805109,US,250239,
12805109,US,250216,
12805109,US,257440,
12805109,US,257448,
12805109,US,348279,
12805109,US,3482201,
12805109,US,348237,
12805109,US,348280,
12805109,US,"345  4",
12805109,US,"345  9",
12805109,US,"345 87",
12899349,US,345173,
12899349,US,345175,
12899349,US,345176,
12899349,US,345178,
12899349,US,345180,
12899349,US,250221,
12899349,US,250549,
12899349,US,"250214 R",
12899349,US,2502141,
12899349,US,"250214 AG",
12899349,US,"250214 AL",
12899349,US,"250214 C",
12899349,US,"250214 DC",
12899349,US,25022722,
12899349,US,"178 1801",
12899349,US,"178 1803",
12899349,US,"178 1809",
12899349,US,"178 1811",
12685372,US,25023119,
12685372,US,25022714,
12685372,US,25022711,
12685372,US," 73700",
12685372,US," 73705",
12685372,US," 73715",
12685372,US," 73716",
12802021,US,250281,
12802021,US,250282,
12802021,US,250287,
12802021,US,"700 28",
12802021,US,"700 33",
12802021,US,"702 19",
12802021,US,"702 22",
12802021,US,"702 23",
12802021,US,"702 24",
12802021,US,"702 26",
12802021,US,"702 27",
12802021,US,"702 28",
12802021,US,"702 29",
12802021,US,702127,
12802021,US,702134,
12997347,US,250281,
12997347,US,250282,
12997347,US,250283,
12997347,US,250292,
12997347,US,250288,
13365105,US,250281,
13365105,US,250282,
13365105,US,250287,
13365105,US,250288,
12556592,US,250281-300,unstructured
12556592,US,"438  5",
12556592,US,"438 14",
13080597,US,250281,
13080597,US,250282,
13080597,US,250288,
13080597,US,"250423 R",
13080597,US,"250423 P",
13080597,US,250424,
13080597,US,250425,
12985708,US,250305,
12985708,US,250310,
12985708,US,250311,
12985708,US,356301,
13358056,US,250332,
13367294,US,250332,
13367294,US,2503361,
13367294,US,2503381,
13367294,US,2503383,
13367294,US,"438 52",
13196340,US,250340,
13196340,US,2503381,
13196340,US,25033907,
13196340,US,25033903,
13196340,US,25033904,
13196340,US,356222,
12682248,US,2503411,
12640867,US,250349,
13057352,US,250363,
13057352,US,25036301-3631,unstructured
12923026,US,25036301,
12923026,US,25036302,
12923026,US,25036307,
12923026,US,25036309,
12923026,US,25037001,
12923026,US,25037008,
12923026,US,250371,
12923026,US,"378 988",
12923026,US,382132,
13213393,US,250367,
13213393,US,250368,
13213393,US,"250361 R",
12958830,US,25037001,
12958830,US,25037008,
12958830,US,25037011,
12458199,US,25037009,
12458199,US,25037008,
12458199,US,25037001,
12727441,US,25037001-37015,unstructured
12727441,US,250367,
12727441,US,250393,
12727441,US,600436,
12727441,US,600431,
12992084,US,25045511,
12992084,US,2504923,
12992084,US,2505031,
13135246,US,2504581,
12681863,US,2504581,
12681863,US,2504591,
13276279,US,2504845,
13208581,US,2504922,
13208581,US,250398,
13208581,US,25049221,
12764540,US,None,
11126513,US,"372 88",
11126513,US,2504931,
12807166,US,"250504 R",
12275103,US,2505051,
12275103,US,2504923,
12275103,US,2504911,
12275103,US,"250396 R",
12275103,US,315503,
12275103,US,315502,
12275103,US,315500,
12275103,US,376112,
12275103,US,"  5601",
12853030,US,250573-577,unstructured
12853030,US,250548,
12853030,US,2504921,
12853030,US,2504922,
12853030,US,25055929,
12853030,US,2505594,
12853030,US,"355 53",
12853030,US,"355 69",
12853030,US,"355 30",
12853030,US,"355 55",
12853030,US,"355 56",
12853030,US,"355 67",
12853030,US,"355 71- 75",unstructured
12853030,US,356399-402,unstructured
11150478,US,25022711,
11150478,US,250221,
11150478,US,25055919,
11150478,US,25055921,
11150478,US,25055922,
11150478,US,25055936,
11150478,US,25055937,
12750323,US,438102,
12750323,US,"257 42",
12773228,US,"257  2",
12773228,US,257288,
12773228,US,257364,
12773228,US,257401,
12773228,US,257776,
12773228,US,365148,
12773228,US,365163,
12810667,US,"257  2-  5",unstructured
12810667,US,257E29002,
12810667,US,438102-104,unstructured
12810667,US," 20  2-  5",unstructured
12810667,US," 20E29002",
13073521,US,"257  2",
13073521,US,"257  4",
13073521,US,"257  5",
13073521,US,257E2933,
13073521,US,257E45002,
13073521,US,365148,
13073521,US,365151,
13073521,US,365163,
11611428,US,257532,
11611428,US,257774,
11611428,US,"257  2",
11611428,US,"257  4",
11611428,US,"257  5",
11611428,US,257249,
11611428,US,"438 95",
11611428,US,438102,
12244421,US,"257  2-  5",unstructured
12676393,US,"257  4",
12676393,US,"257  2",
12676393,US,"257 42",
12676393,US,257E45002,
12676393,US,257E21003,
12676393,US,257E21068,
12676393,US,"438 84",
12676393,US,438102,
12676393,US,"438 53",
13093109,US,"257  4",
13093109,US,257E21645,
13093109,US,257E31029,
13093109,US,438102,
13093109,US,438129,
13159594,US,"257  2-  5",unstructured
13159594,US,257E2917,
13185094,US,"257  9",
13185094,US,"257 43",
13185094,US,257E29245,
13185094,US,257E23161,
13185094,US,977762,
13114384,US,"257 12- 16",unstructured
13114384,US,"257 21",
13114384,US,"257 37",
13114384,US,257965,
12736270,US,"257 18",
13327194,US,"257 18- 19",unstructured
13327194,US,257192-196,unstructured
13327194,US,257E29193,
12735259,US,"257 22",
12735259,US,257E33033,
12735259,US,257E33034,
12868902,US,"257 24",
12868902,US,"257  9",
12868902,US,257E29168,
12868902,US,257E29245,
12868902,US,977936,
12868902,US,977953,
12868902,US,977755,
12876454,US,"257 24",
12876454,US,"257 29",
12876454,US,"257 57",
12876454,US,257E21051,
12876454,US,257E29082,
12876454,US,257E51038,
12757590,US,"257 20",
12757590,US,"257 24",
12757590,US,"257 27",
12757590,US,257192,
12757590,US,257211,
12757590,US,257213,
12757590,US,257741,
12757590,US,257187,
12757590,US,257183,
12757590,US,257184,
12757590,US,257185,
12757590,US,257189,
09968167,US,"257 40",
09968167,US,"257 88",
09968167,US,257100,
09968167,US,257684,
09968167,US,257642,
09968167,US,257676,
09968167,US,257233,
09968167,US,257175,
09968167,US,257594,
09968167,US,257731,
09968167,US,257729,
09968167,US,257700,
09968167,US,257678,
09968167,US,257780,
09968167,US,257704,
09968167,US,257710,
09968167,US,257E51001,
09968167,US,438121,
09968167,US,438125,
09968167,US,438781,
09968167,US,"438 82",
11922242,US,"257 40- 41",unstructured
11922242,US,257327-334,unstructured
11922242,US,257E39007,
11922242,US,257E51006,
12578179,US,"257 57",
12578179,US,"257 59",
12578179,US,"257 72",
12578179,US,257359,
12578179,US,257E29273,
12578179,US,"257 40",
12578179,US,438158,
12750325,US,"257 79",
12750325,US,"257 88",
12750325,US,"257 96",
12750325,US,"257 98",
12750325,US,"257 72",
12750325,US,"257 59",
12750325,US,"257 93",
12750325,US,257103,
12750325,US,"257 97",
12750325,US,"257 99",
12750325,US,"257 94",
12750325,US,"257 66",
12750325,US,"257 40",
12750325,US,257219,
12750325,US,257294,
12750325,US,257E5101,
12750325,US,257E51011,
12750325,US,257E271,
12750325,US,257E29333,
12814414,US,"257 40",
12814414,US,4282937,
12814414,US,977755,
12854056,US,"257 40",
12858868,US,"257 40",
12858868,US,"257 66",
12858868,US,257E51006,
12929118,US,"257  9",
12929118,US,"257 40",
12929118,US,257E29168,
12945673,US,None,
12978758,US,257E33006,
13050656,US,"257 40",
13050656,US,"257 89",
13050656,US,"257 98",
13050656,US,257749,
13050656,US,257E51019,
13050656,US,257E51022,
13050656,US,257E33064,
13050656,US,257E33073,
12123849,US,"257 43",
12123849,US,257461,
12123849,US,257E31015,
12570498,US,"257 43",
12891704,US,"257 27",
12891704,US,"257 43",
12891704,US,"257 52",
12891704,US,"257 55",
12891704,US,"257 57",
12891704,US,"257 59",
12891704,US,"257 72",
12891704,US,"257 79",
12891704,US,"257 98",
12891704,US,257411,
12891704,US,257E2146,
12891704,US,257E21461,
12891704,US,257E21703,
12891704,US,257E27009,
12891704,US,257E29003,
12891704,US,257E2908,
12891704,US,257E29145,
12891704,US,257E29202,
12891704,US,257E29273,
12891704,US,257E29296,
12898366,US,"257 43",
12898366,US,"257 72",
12898366,US,257E29068,
12898366,US,257E29151,
12898366,US,257E51005,
12898366,US,438149-151,unstructured
13312061,US,"257 43",
13312061,US,"257  2-  4",unstructured
13312061,US,257E29002,
13312061,US,257E29068,
12779047,US,"257 48",
12779047,US,257797,
12779047,US,257E23179,
12779047,US,257666-773,unstructured
12779047,US,"438 15",
12779047,US,"438 16",
12779047,US,"438 17",
12779047,US,438975,
12265689,US,"257 59",
12265689,US,"257 72",
12265689,US,"257 79",
12265689,US,"257 82",
12265689,US,"257 84",
12265689,US,"257 85",
12265689,US,"257 98",
12265689,US,"345 84",
12265689,US,"345 85",
12820201,US,"257 57",
12820201,US,"257 72",
12820201,US,"257 59",
12820201,US,"257 71",
12820201,US,"257 70",
12820201,US,257151,
12820201,US,257152,
12820201,US,257153,
12820201,US,257249,
12820201,US,257331,
12820201,US,257407,
12820201,US,257411,
12820201,US,257412,
12820201,US,257385,
12820201,US,257223,
12820201,US,257227,
12820201,US,257291,
12820201,US,257292,
12820201,US,257439,
12820201,US,257443,
12820201,US,257655,
12565854,US,"257 59",
12565854,US,"257 72",
12565854,US,"257 99",
12565854,US,257E33066,
12633021,US,"257 57",
12633021,US,"257 59",
12633021,US,"257 66",
12709506,US,"257 59",
12709506,US,"257 72",
12709506,US,"257 85",
12709506,US,257E21,
12709506,US,257409,
12709506,US,257417,
12709506,US,"257 29003",
12709506,US,257169,
12709506,US,257293,
12709506,US,257328,
12709506,US,"257 31007",
12709506,US,"257 33008",
13001428,US,"257 59",
13001428,US,"257 66",
13001428,US,"257 57",
13001428,US,"257 72",
13001428,US,257E29003,
13001428,US,257E2109,
13001428,US,438482,
13001428,US,438488,
13014021,US,"257 59",
13014021,US,"257 72",
13014021,US,257E23112,
13014021,US,349143,
13014021,US,"349 54",
13014021,US,"349 46",
13014021,US,"349 43",
13014021,US,"349 42",
13014021,US,"349 38",
13014021,US,"345 76",
13014021,US,"345 88",
13014021,US,"345 98",
13014021,US,345100,
13024978,US,"257 60",
13024978,US,"257 59",
12872270,US,None,
12926733,US,257298,
12926733,US,257310,
12926733,US,"257 68",
12926733,US,"257 71",
12926733,US,257532,
12926733,US,257E27016,
12926733,US,"257 48",
12926733,US,257E29218,
12624888,US,"257  9",
12624888,US,"257 66",
12624888,US,"257 72",
12624888,US,257E33019,
12624888,US,257E21459,
12624888,US,257E29296,
12624888,US,438104,
12624888,US,438158,
12654090,US,"257 59",
12654090,US,"257 72",
12654090,US,"345 76",
12654090,US,"345 80",
12696510,US,None,
12740287,US,"257 59",
12740287,US,"257 72",
12740287,US,"257 40",
12740287,US,257E29273,
12740287,US,257E51006,
12538336,US,438466,
12538336,US,438467,
12538336,US,257E21592,
13106310,US,"257 79",
13106310,US,"257 98",
13106310,US,"257 99",
13106310,US,257E33065,
13106310,US,"438 22",
13106310,US,"438 38",
13106310,US,"438 42",
13106310,US,"438 43",
13106310,US,438734,
13106310,US,438739,
12767103,US,"257 80",
12767103,US,"257 84",
12767103,US,"257 85",
12767103,US,257E33077,
12767103,US,257E31096,
12767103,US,257E31102,
12767103,US,"372 501",
12767103,US,"372 5021",
12584904,US,"257 78- 98",unstructured
12584904,US,257435-438,unstructured
12775674,US,"257 88",
12775674,US,"257 15",
12775674,US,"257 79",
12775674,US,257199,
12775674,US,257200,
12775674,US,257201,
12775674,US,257290,
12775674,US,257E2117,
12775674,US,257E21053,
12775674,US,257E21126,
12775674,US,257E21127,
12775674,US,257E21138,
12775674,US,257E21229,
12775674,US,257E21231,
12775674,US,257E21259,
12775674,US,257E21352,
13091255,US,257437,
13091255,US,"438 72",
13091255,US,"438 30",
13091255,US,35948801,
13091255,US,35948903,
13091255,US,"428  131",
13100231,US,"257 80- 82",unstructured
13100231,US,"257 88",
13100231,US,"257 89",
13100231,US,"257 95",
13100231,US,"257 98-100",unstructured
13100231,US,257E33056,
13100231,US,257E33061,
13100231,US,"438 25",
13100231,US,"438 28",
13100231,US,"438 34",
13100231,US,"438FOR 157",
13100231,US,"438FOR 287",
13100231,US,"438FOR 46",
13100231,US,36221701,
13100231,US,36224902,
13100231,US,36231102,
13100231,US,362363,
13100231,US,362545,
13100231,US,362555,
13100231,US,362611-613,unstructured
13100231,US,362800,
13100231,US,313483,
13100231,US,313498-502,unstructured
12905374,US,257449-486,unstructured
12905374,US,257E2904,
12905374,US,257E29148,
12905374,US,257E29338,
12630477,US,"257 91",
12630477,US,257E33056-E33058,unstructured
12630477,US,"257 98",
12630477,US,"257 99",
12675699,US,"257 98",
12675699,US,257E33061,
12675699,US,257E33056,
12675699,US,"257 99",
12675699,US,"257 79",
12675699,US,313501,
12675699,US,313503,
12724791,US,"257 98-100",unstructured
12827646,US,"257 95",
12827646,US,"257 98",
12827646,US,257103,
12827646,US,257627-628,unstructured
12827677,US,"257 95",
12827677,US,"257 98",
12827677,US,257103,
12827677,US,257627,
12827677,US,257628,
12866922,US,"257 79",
12866922,US,"257 95",
12866922,US,"257 98",
12866922,US,"257 99",
12970976,US,"257 98",
12970976,US,"257 99",
12970976,US,257E33069,
12970976,US,257E33066,
12995352,US,313484-487,unstructured
12995352,US,313489,
12995352,US,313498,
12995352,US,313512,
12995352,US,313467,
12995352,US,313468,
12995352,US,313499,
12995352,US,313501-503,unstructured
12995352,US,"257 98",
12995352,US,"257 99",
12995352,US,257100,
12995352,US,"257 79- 81",unstructured
12995352,US,257E33061,
12995352,US,362235,
12995352,US,362227,
12995352,US,362231,
12995352,US,362293,
12995352,US,362545,
12995352,US,362800,
12995352,US,"345 44",
12995352,US,"345 46",
12995352,US,"438 22",
12995352,US,"438 26",
12995352,US,438458,
13149790,US,None,
13178323,US,257288,
13178323,US,257292,
13178323,US,"257 98",
13178323,US,257E25032,
11895423,US,"257 88-103",unstructured
11895423,US,257E33072,
11895423,US,257E33059,
11895423,US,257E33065,
11895423,US,257E33057,
12194117,US,313498-501,unstructured
12194117,US,257E25028,
12194117,US,"257 81",
12194117,US,"257 82",
12194117,US,"257 88",
12194117,US,"257 89",
12194117,US,257E33056,
12194117,US,257E33059,
12194117,US,257E33067-E33069,unstructured
12194117,US,"257 93",
12194117,US,"257 98-100",unstructured
12648911,US,"257 88",
12648911,US,"257 99",
12648911,US,257E33062,
12801218,US,"257 87-103",unstructured
12801218,US,257E33072,
12805086,US,257103,
12805086,US,257E33013,
12805086,US,257E33014,
12805086,US,257E33016,
12805086,US,257E33026,
12805086,US,257E33027,
12805086,US,"438 46",
11924115,US,257119,
11924115,US,257124,
11924115,US,257130-134,unstructured
11924115,US,257139,
11924115,US,257153,
11924115,US,257156,
11924115,US,257163-164,unstructured
11924115,US,257E29027,
11924115,US,257E29197,
11924115,US,257E29201,
12777672,US,257133,
12777672,US,257170,
12777672,US,257E29024,
13359892,US,257183,
13359892,US,257180,
13359892,US,257191,
13359892,US,257192,
13359892,US,257200,
13359892,US,257201,
13359892,US,257190,
12646436,US,257189,
12210442,US,257192,
12210442,US,257E29246,
12210442,US,257E29247,
12210442,US,257194,
12210442,US,257195,
12509144,US,"257 76",
12509144,US,257192,
12509144,US,257194,
12778011,US,257192,
12778011,US,257E29091,
12778011,US,257E21441,
12778011,US,438285,
12810096,US,257183,
12810096,US,257184,
12810096,US,257189,
12810096,US,257190,
12810096,US,257192,
12810096,US,257194,
12810096,US,257196,
12810096,US,257200,
12810096,US,257201,
12810096,US,257410,
12810096,US,257E33004,
12810096,US,257E33034,
12810096,US,257E33038,
12810096,US,257E31047,
12810096,US,257E2908,
12810096,US,257E29092,
12810096,US,257E21297,
12810096,US,257E29315,
12810096,US,257E21625,
12810096,US,257E21639,
12810096,US,"438 46",
12810096,US,"438 47",
12810096,US,438478,
12810096,US,438482,
12810096,US,438488,
12810096,US,438287,
12810096,US,438585,
12810096,US,438591,
12810096,US,"438FOR 177",
13360275,US,257194,
13360275,US,257192,
13406723,US,"257 20",
13406723,US,"257 24",
13406723,US,"257 27",
13406723,US,257192,
13406723,US,257194-195,unstructured
13406723,US,257E29246-E29254,unstructured
12655463,US,None,
12976153,US,257206-208,unstructured
12976153,US,257213,
12976153,US,257401,
12976153,US,257E27001,
12976153,US,257E27013,
12976153,US,257E27059,
12976153,US,438142,
12976153,US,438128,
12976153,US,438279,
12976153,US,438275,
12976153,US,438277,
12976153,US,438280,
13563205,US,257204,
13563205,US,257206,
13563205,US,257565,
12627747,US,438131,
12627747,US,438132,
12627747,US,438215,
12627747,US,438281,
12627747,US,438333,
12627747,US,438467,
12627747,US,438601,
12627747,US,257208,
12627747,US,257209,
12627747,US,257529,
12627747,US,257530,
12627747,US,257E23149,
12212097,US,257211,
12914457,US,257275,
12914457,US,257625,
12914457,US,257728,
12914457,US,257E21705,
12914457,US,438128,
12914457,US,438455,
12914457,US,"438 51",
12914457,US,"438 55",
12914457,US,438669,
12914457,US,438109,
12914457,US,438928,
13094891,US,"438 75",
12763295,US,257222,
12763295,US,257225,
12763295,US,257290-294,unstructured
12763295,US,257E31073,
12763295,US,257E31078,
12763295,US,257E31079,
12763295,US,257E31081,
12763295,US,257E31082,
12423298,US,257295,
12423298,US,365158,
13100511,US,None,
12559086,US,257296-298,unstructured
12559086,US,257308,
12559086,US,257366,
12559086,US,257E21008,
12559086,US,365145,
12559086,US,365148,
12559086,US,438238,
12559086,US,438239,
13196761,US,257296,
13196761,US,257300,
13196761,US,257592,
13196761,US,257E27093,
13196761,US,257E21205,
13196761,US,438182,
13196761,US,438349,
13097365,US,257296,
13097365,US,257300,
13097365,US,257302,
13097365,US,257E21375,
13097365,US,257E21383,
12023321,US,257758,
12023321,US,257762,
12023321,US,257764,
12023321,US,257768,
12023321,US,257769,
12023321,US,257E29343,
12023321,US,257303,
12023321,US,257306,
13171163,US,257310,
13171163,US,257406,
13171163,US,257306,
13171163,US,257296,
13171163,US,257E2121,
13011774,US,257314,
13011774,US,257315,
13011774,US,257E21422,
13011774,US,257E29305,
13011774,US,257E29306,
12839723,US,257316,
12839723,US,257E293,
13365604,US,257288,
13365604,US,257296,
13365604,US,257314,
13365604,US,257316,
13365604,US,438197,
13365604,US,438259,
13365604,US,438296,
13365604,US,438424,
13365604,US,438435,
12109736,US,257314,
12109736,US,257E29345,
12109736,US,257298,
12109736,US,257E293,
12109736,US,257320,
12109736,US,257319,
12109736,US,257316,
12109736,US,257315,
12109736,US,257288,
12109736,US,257213,
12109736,US,438201,
12109736,US,438200,
12109736,US,438199,
12109736,US,438197,
12109736,US,438142,
12699731,US,257324,
12699731,US,257296,
12699731,US,257411,
12699731,US,257316,
12699731,US,438257,
12699731,US,438591,
13414734,US,257314-316,unstructured
13414734,US,257324,
12518351,US,257326,
12518351,US,257E29309,
12518351,US,257E2121,
12518351,US,438591,
11732889,US,257393,
11732889,US,"257 49",
11732889,US,"257 66",
11732889,US,257327,
10561531,US,257334,
10561531,US,257328,
10561531,US,257331,
10561531,US,257496,
10561531,US,257367,
10561531,US,257E29262,
10561531,US,257E2109,
10561531,US,438133,
10561531,US,438270,
10561531,US,438268,
12641146,US,257328,
12641146,US,257335,
12641146,US,257341,
12641146,US,"257 76",
12641146,US,257E29262,
12641146,US,257E2141,
12641146,US,438268,
12641146,US,438273,
13541213,US,257328-332,unstructured
13541213,US,257334,
13541213,US,257341,
11971152,US,257335,
11971152,US,257342,
11971152,US,257E29256-E29258,unstructured
11971152,US,257E29261,
11971152,US,257E29264,
11971152,US,257E29027,
11971152,US,257E29066,
11971152,US,257329-331,unstructured
11971152,US,257E29262,
12011439,US,257344,
12011439,US,257349,
12011439,US,257382,
12011439,US,257384,
12011439,US,257345,
12011439,US,257412,
12738141,US,"257 66",
12738141,US,257347,
12738141,US,257E29062,
12738141,US,257E21133,
12738141,US,257E21132,
12738141,US,257E21562,
12738141,US,438164,
12738141,US,438222,
12738141,US,438479,
13048926,US,257347,
13048926,US,257E27112,
13048926,US,"257 66",
13048926,US,257E29003,
13048926,US,257E217,
13048926,US,438151,
13048926,US,438154,
13048926,US,438149,
13149554,US,257E21182,
13149554,US,257616,
13149554,US,257742,
13149554,US,257755,
13149554,US,257734,
13149554,US,257754,
13149554,US,257766,
13149554,US,257368,
13149554,US,257384,
13149554,US,257350,
12606438,US,257355,
12711647,US,257173,
12711647,US,257328,
12711647,US,257339,
12711647,US,257355,
12711647,US,257367,
12711647,US,257368,
12711647,US,257409,
12711647,US,257E29008,
12711647,US,257E29328,
12711647,US,257E21351,
12711647,US,257E21361,
12711647,US,257E29327,
13110630,US,257355,
13151952,US,257368,
13151952,US,257E25031,
13194539,US,438664,
12893565,US,None,
11850996,US,257698,
11850996,US,257E2308,
11850996,US,361688,
11850996,US,333247,
12681567,US,257E29029,
12681567,US,257E29041,
12681567,US,257E471,
12681567,US,257E29039,
12681567,US,257E291,
12681567,US,"257 13",
12681567,US,257141,
12681567,US,257162,
12681567,US,257167,
12681567,US,257270,
12681567,US,257287,
12681567,US,257365,
13111712,US,257401,
13111712,US,257676,
13111712,US,257690-692,unstructured
13111712,US,257E2706,
13111712,US,257E23031,
13424398,US,257412-413,unstructured
13424398,US,257382,
13424398,US,257384,
13424398,US,257E29255,
13424398,US,257E21409,
13424398,US,257E21627,
13424398,US,438199,
12850548,US,257417-419,unstructured
12850548,US,257618,
12850548,US,257E29324,
12850548,US,257E21002,
12850548,US,"438 50",
12850548,US,"438 53",
13116755,US,257421,
13116755,US,284E29323,
13110856,US,257414,
13110856,US,257428,
13110856,US,257431,
13110856,US,257656,
13110856,US,"438 48",
13110856,US,"438 57",
13110856,US,"438 66",
13110856,US,136244,
13110856,US,136249,
13110856,US,136252,
13110856,US,136256,
13029238,US,257432,
13029238,US,257443,
13029238,US,257E31127,
13029238,US,257E31128,
13029238,US,"438 65",
13099221,US,257432,
13099221,US,257E31127,
13099221,US,359247,
12511789,US,257459,
12511789,US,257E31124,
12511789,US,"438 98",
12511789,US,"438 73",
12750151,US,257492,
12750151,US,257493,
12906521,US,None,
12708230,US,438422,
12708230,US,438618,
12708230,US,257522,
12708230,US,257E21573,
12708230,US,257E29018,
12708230,US,257E23142,
12708230,US,257E2124,
12708230,US,257E21295,
12859554,US,257528,
12859554,US,257E21328,
12650321,US,257529,
12650321,US,257E23149,
12650321,US,257E21592,
12650321,US,438132,
12650321,US,438601,
12801054,US,257786,
12801054,US,257530,
12801054,US,257773,
12801054,US,257529,
12801054,US,257E23019,
12801054,US,257E21495,
12801054,US,257E2301,
12801054,US,257E23147,
12801054,US,438618,
12605010,US,257531,
12605010,US,257E21585,
12605010,US,257E29325,
12605010,US,438622,
13027903,US,None,
12571155,US,257565,
12571155,US,257E29197,
13041531,US,257565,
13041531,US,257591,
13041531,US,257592,
13041531,US,257E27074,
12939684,US,438710,
12939684,US,427535,
